0	0.0978958	0.193098	0.290581	0.388294	0.48728	0.586238	0.684977	0.783857	0.882772	0.980835	1.0766	1.1759	1.27491	1.37358	1.47237	1.56999	1.6689	1.76645	1.86515	1.96385	2.05453	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.64001	2.17423	2.75182	3.40586	4.05785	4.81641	5.68748	6.57046	7.4584	8.35751	9.08086	9.68545	10.2865	10.8879	11.5341	12.2408	12.9304	13.5921	14.2349	14.7324	14.7591	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74549	2.57528	3.33024	4.06636	4.80574	5.40487	5.86401	6.31002	6.72695	7.13169	7.70362	8.48375	9.2684	10.0529	10.7326	11.398	12.1025	12.8194	13.5695	14.3365	15.0388	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.937373	1.0602	0.775256	0.913505	0.782728	0.554298	0.415866	0.51961	0.358367	0.487598	0.850452	0.972538	0.861724	0.971784	0.649414	0.861329	0.730845	0.919977	0.804617	1.18613	1.87941	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0983479	0.197098	0.292477	0.391025	0.489674	0.586547	0.685093	0.78406	0.882262	0.980931	1.07365	1.17241	1.2713	1.3702	1.46439	1.56164	1.66029	1.758	1.85684	1.94882	2.02053	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.5996	2.16668	3.07543	3.98579	4.79609	5.42858	6.06227	6.79845	7.5325	8.26487	8.99537	9.79945	10.6814	11.5772	12.4016	13.2302	14.115	14.8129	15.0696	14.9113	14.6042	14.669	15.1654	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.75725	2.22157	2.61282	2.9942	3.44708	4.1475	4.84185	5.50075	6.16358	6.82758	7.4949	8.05838	8.48941	8.90521	9.43729	9.89463	10.3133	10.9144	11.6124	12.5003	13.4375	14.1411	14.6404	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	1.01673	0.355476	0.457628	0.335816	0.68349	0.989151	0.672923	0.787198	0.681719	0.791234	0.689226	0.533252	0.375938	0.493183	0.65315	0.355501	0.528378	0.893767	1.54291	1.9514	1.82367	1.13427	0.442337	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0968047	0.171449	0.270432	0.369195	0.462491	0.557232	0.65163	0.750482	0.84943	0.948336	1.04732	1.14561	1.24387	1.34269	1.44091	1.5359	1.63391	1.72653	1.80222	1.89305	1.99173	2.06381	2.13565	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74211	2.56069	3.43615	4.35955	5.31756	5.9149	6.26752	6.35814	6.43345	6.48235	6.33227	6.15347	6.15332	6.36315	6.74738	7.12381	7.56413	8.08494	8.64546	9.51147	10.429	11.118	11.9391	12.7592	13.6359	14.5538	-999	-999	-999	-999	-999	-999	-999	
1	1.64787	2.20206	2.65867	3.00882	3.24312	3.5918	4.35694	5.33357	6.31661	7.29232	8.24699	9.20918	10.1839	11.1226	12.0331	12.9447	13.7732	14.6014	15.2127	15.6873	16.0315	15.9783	15.4746	14.9581	14.7319	14.8479	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.650002	0.54026	0.421257	0.303624	0.176104	0.880614	1.39728	1.55927	1.42939	1.61206	1.8414	1.66765	1.47424	1.2275	1.11544	1.24292	0.921679	1.09719	0.560288	0.44237	0.275502	-0.429623	-0.670884	-0.453096	-0.0520239	0.303374	-999	-999	-999	-999	-999	-999	-999	
0	0.0985874	0.19749	0.296287	0.3951	0.493791	0.564408	0.649602	0.747791	0.846452	0.944282	1.04113	1.13912	1.23675	1.33318	1.43205	1.53074	1.62497	1.72293	1.80688	1.90569	2.0038	2.07435	2.17092	2.26803	2.35918	2.45219	-999	-999	-999	-999	-999	-999	-999	
1	1.73734	2.47496	3.12554	3.66886	4.20226	4.7963	5.75403	6.73625	7.71213	8.6863	9.6133	10.5742	11.4897	12.4021	13.3239	14.2113	15.0155	15.6979	16.259	16.8056	17.2506	17.5093	17.626	17.7375	17.8008	17.5787	17.0321	16.1974	15.4796	14.7719	-999	-999	-999	
1	1.65762	2.31505	3.0557	3.87638	4.70833	5.12298	5.28834	5.40626	5.49104	5.57932	5.58223	5.35522	5.00041	4.61725	4.4432	4.60343	5.0883	5.78579	6.59349	7.41824	8.25465	9.20277	10.1796	11.1587	12.123	13.0031	13.6629	14.0838	14.5313	14.9576	-999	-999	-999	
0.785398	0.671218	0.784745	0.915347	1.05667	0.944668	0.274126	0.0678162	0.171156	0.00216624	0.178572	-0.172293	-0.291712	-0.447753	-0.347411	-0.025805	0.38307	0.702096	0.890631	1.03655	0.934521	1.22918	1.37974	1.52406	1.39064	1.61988	2.01599	2.5093	2.83978	2.32854	2.87032	-999	-999	-999	
0	0.098853	0.197713	0.296365	0.39487	0.493747	0.567566	0.664929	0.7639	0.861973	0.959916	1.05309	1.15189	1.25017	1.34917	1.44339	1.5342	1.6285	1.72622	1.82466	1.92364	2.01873	2.1171	2.21556	2.31417	2.41103	2.50239	2.58895	2.68286	2.76838	2.85201	-999	-999	-999	
1	1.63707	2.16962	2.60897	3.07535	3.67722	4.29954	4.92645	5.5449	6.0656	6.47631	6.9132	7.40661	7.91633	8.56787	9.36181	10.2231	11.1429	11.9926	12.8296	13.7561	14.6517	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74666	2.57859	3.46503	4.32485	5.1025	5.87148	6.6344	7.40099	8.24103	9.13604	10.003	10.8608	11.7018	12.4048	12.9932	13.4035	13.7603	14.2459	14.616	14.923	15.1318	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.943469	1.0593	1.16199	0.985607	0.838663	0.942186	0.823702	0.9602	1.07162	1.20955	0.99845	1.09914	0.952715	0.694019	0.581563	0.307645	0.432451	0.605972	0.226527	0.413516	0.0446267	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0982527	0.197087	0.296064	0.394008	0.492432	0.591401	0.690203	0.788776	0.88766	0.986213	1.08347	1.18247	1.2809	1.37702	1.47589	1.57159	1.67032	1.76831	1.86037	1.95812	2.05061	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.64664	2.1932	2.78127	3.45617	3.92949	4.39907	4.85716	5.26366	5.78701	6.30787	6.87668	7.51435	8.1327	8.7447	9.4012	10.194	10.9865	11.9106	12.8352	13.7711	14.4228	15.0872	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74267	2.56465	3.31427	4.03714	4.84221	5.40454	5.96056	6.85554	7.69347	8.53219	9.28849	10.0319	10.8043	11.5797	12.2112	12.7973	13.2275	13.572	13.9082	14.2281	14.7294	15.2687	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.923424	1.04456	0.766622	0.872786	1.20582	0.544236	1.21911	1.0698	0.95521	1.07494	0.776963	0.946669	0.844766	0.96047	0.571574	0.701663	0.292889	0.420814	0.276711	0.381947	0.92944	0.434297	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0985513	0.197322	0.292906	0.391847	0.48567	0.560285	0.633713	0.732101	0.830949	0.929737	1.02472	1.12278	1.22177	1.3206	1.41227	1.51093	1.60174	1.70043	1.79889	1.89784	1.98111	2.06756	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.73403	2.49356	3.28542	4.00722	4.6026	5.18829	5.75554	6.22068	6.59564	6.87291	7.2623	7.94153	8.63227	9.33368	10.0441	10.7743	11.6867	12.5436	13.2217	13.8095	14.5371	15.1745	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.66366	2.30317	2.89262	3.51845	4.30173	5.09764	5.90013	6.77351	7.68931	8.63833	9.42052	10.1344	10.8419	11.5303	12.2138	12.7431	13.003	13.2981	13.9028	14.2865	14.684	14.9682	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.684787	0.700242	0.57957	0.849025	0.992697	0.88008	1.03088	1.13199	1.23237	1.34072	0.877069	0.743468	0.851272	0.700771	0.831454	0.42295	0.132072	0.531249	0.92536	0.231217	0.768647	0.0703724	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0989988	0.198289	0.297065	0.392889	0.49136	0.590231	0.688597	0.787591	0.886592	0.98551	1.07367	1.17228	1.27121	1.36958	1.46823	1.55905	1.65425	1.74548	1.83693	1.90856	1.99247	2.0637	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.62827	2.25044	2.98631	3.75628	4.5307	5.38217	6.16598	6.94056	7.72932	8.51981	9.38129	10.2576	11.1346	11.9261	12.5807	13.1061	13.6194	14.1114	14.3968	14.4166	14.5412	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74983	2.5101	3.15334	3.77474	4.3865	4.84592	5.33743	5.94269	6.53755	7.12817	7.59622	8.04971	8.50025	9.00617	9.72421	10.556	11.4009	12.2515	13.1575	14.1089	14.925	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.961362	0.80857	0.628097	0.729934	0.607243	0.382358	0.737808	0.588789	0.70354	0.579827	0.415565	0.539493	0.409675	0.727818	0.93541	1.07928	0.970573	1.12215	1.40917	1.69071	1.14802	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0979511	0.196287	0.294156	0.393143	0.491895	0.58885	0.681855	0.780248	0.879094	0.977834	1.07599	1.17472	1.27338	1.36772	1.46505	1.56352	1.66244	1.76079	1.85611	1.95159	2.03516	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.73384	2.45872	3.20288	4.12773	5.08574	5.96791	6.84579	7.64147	8.33696	8.93729	9.54416	10.1469	10.6396	11.1468	11.6805	12.213	12.8345	13.409	13.9653	14.5337	14.6921	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.664	2.33403	2.84989	3.12269	3.3525	3.74535	4.19717	4.70506	5.40317	6.18603	6.95972	7.73486	8.59022	9.42944	10.2615	11.0948	11.8623	12.6445	13.4552	14.2618	14.9727	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.685566	0.806614	0.405697	0.167966	0.302896	0.53502	0.415614	0.720624	0.853926	0.97928	0.832026	0.987662	1.10879	0.945506	1.05539	0.949089	0.831125	1.04346	0.895356	1.01845	1.68476	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0990066	0.197779	0.288935	0.385586	0.48418	0.580966	0.679758	0.77452	0.873136	0.971855	1.07027	1.16857	1.26734	1.3655	1.46441	1.56335	1.66215	1.75939	1.8578	1.95654	2.03074	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74165	2.56235	3.3655	4.00053	4.50532	5.05829	5.77925	6.3398	6.84017	7.34589	7.74645	8.22149	8.93786	9.7446	10.7226	11.6403	12.5806	13.5387	14.4003	15.0429	15.2172	14.9145	14.6504	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.64888	2.1953	2.75507	3.46134	4.31179	5.09102	5.76123	6.45636	7.30498	8.1522	9.055	9.84426	10.4994	10.8482	10.9555	11.1422	11.4007	11.6331	12.0404	12.6776	13.3687	14.0534	14.6988	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.652172	0.522631	0.694743	0.982165	1.08809	0.819179	0.678701	1.10562	0.970462	1.09483	1.21157	0.846427	0.63516	0.181057	0.0374991	0.363772	0.172824	0.303131	0.580063	0.982275	1.66523	2.30868	1.6098	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0986167	0.197282	0.295301	0.390606	0.48955	0.585388	0.683905	0.773885	0.872476	0.971207	1.07003	1.16266	1.25992	1.34857	1.44705	1.54111	1.63878	1.73743	1.83305	1.92415	1.99683	2.073	2.14417	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.68957	2.63442	3.57869	4.46402	5.35112	6.31648	7.26149	8.16328	9.06329	9.64349	10.0864	10.3543	10.6228	10.8464	11.0017	11.1462	11.2704	11.3635	11.5825	12.1459	12.8765	13.6702	14.3637	15.1307	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.32489	1.60741	1.90208	2.26103	2.63185	2.84897	3.10005	3.49757	3.90619	4.38538	5.25647	6.19183	7.12672	8.04996	9.02383	9.99613	10.9773	11.9527	12.7803	13.5637	14.0895	14.1919	14.3211	14.546	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.226562	0.354544	0.250434	0.519936	0.271937	0.170526	0.348862	0.48151	0.370875	1.0098	1.19105	1.39256	1.18972	1.47668	1.34863	1.49785	1.3919	1.55936	1.06489	0.829861	0.417629	-0.161016	0.529582	0.0555439	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0775363	0.176222	0.275185	0.371007	0.467402	0.566393	0.664302	0.762926	0.861819	0.938364	1.03622	1.13368	1.23112	1.32644	1.42512	1.52351	1.62245	1.72055	1.80704	1.90376	1.99441	2.07557	2.14753	2.22792	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.65734	2.31399	2.96477	3.62786	4.30768	4.69719	4.89159	5.1731	5.66348	6.26155	6.88573	7.50655	8.11698	8.75112	9.6702	10.6522	11.5292	12.3914	13.2555	14.0861	14.8065	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.73749	2.47598	3.21745	3.93739	4.64984	5.43725	6.40683	7.30224	8.16073	8.93715	9.70338	10.4739	11.2493	11.7765	12.0577	12.176	12.4133	12.8986	13.377	13.8839	14.543	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.900193	0.787795	0.913084	0.739892	0.877772	1.31954	1.4263	1.10607	0.99756	0.831302	0.943106	0.842092	0.965584	0.421588	0.172394	0.0672368	0.461382	0.56388	0.447392	0.648436	0.833588	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0988459	0.197719	0.296439	0.394439	0.492992	0.581635	0.68057	0.774834	0.87375	0.971869	1.07075	1.16974	1.26849	1.35198	1.44834	1.5473	1.63874	1.73772	1.83655	1.93402	2.03181	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74444	2.44012	3.0222	3.63133	4.36552	5.00212	5.59278	6.26623	7.01414	7.75448	8.51437	9.32052	10.1235	10.989	11.904	12.7237	13.46	13.826	14.1035	14.5844	15.1869	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.64255	2.30668	3.1055	3.8629	4.52391	5.21947	6.01271	6.73564	7.38382	8.03739	8.63069	9.19658	9.77125	10.2462	10.6219	11.072	11.7291	12.4269	13.3578	14.1846	14.5723	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.638744	0.885653	0.996514	0.790426	0.675585	0.983658	0.877845	0.763792	0.664375	0.78208	0.543733	0.680351	0.561956	0.441921	0.337277	0.667011	0.790234	1.38528	1.17673	0.911287	0.232195	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0984279	0.194851	0.293741	0.391109	0.489954	0.584618	0.683563	0.782418	0.881429	0.980241	1.07688	1.17545	1.27425	1.37304	1.47199	1.56593	1.66468	1.74465	1.84196	1.9379	2.01094	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74223	2.57389	3.4591	4.3411	5.02522	5.59659	6.17876	6.77094	7.40436	8.07195	8.56879	8.88067	9.18389	9.51675	9.73219	9.96311	10.3199	10.8142	11.4919	12.2165	12.995	13.7678	14.6755	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.64761	2.12065	2.55221	2.99957	3.52717	4.33331	5.12568	5.91446	6.60679	7.29375	8.12865	9.04789	9.97512	10.9027	11.8666	12.8218	13.7432	14.5768	15.1903	15.352	15.0502	14.7559	14.8465	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.649448	0.384855	0.52239	0.416399	0.897485	1.01093	0.863366	0.99026	0.669341	0.930055	1.13794	1.34947	1.16	1.29255	1.40925	1.25791	1.14477	0.9265	0.544833	-0.105668	-0.634143	-0.0934725	0.292457	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0985799	0.194537	0.293095	0.392039	0.479271	0.578132	0.676547	0.775246	0.869487	0.965549	1.06288	1.16013	1.25783	1.35646	1.45528	1.55364	1.6525	1.74961	1.84158	1.91715	2.00163	2.08533	2.17713	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.62726	2.13203	2.65461	3.16558	3.54195	3.92452	4.41004	5.03233	5.8486	6.74615	7.57139	8.40183	9.29529	10.007	10.9553	11.7244	12.4771	13.0246	13.3852	13.8018	14.292	14.8178	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.75017	2.59564	3.41839	4.24264	5.15631	6.06522	6.9275	7.62514	8.09172	8.49957	9.03034	9.49909	9.91785	10.0351	10.0084	10.3203	10.9619	11.707	12.6198	13.4575	14.2991	14.8974	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.963397	1.10173	0.90812	1.12358	1.23651	1.10829	1.00767	0.677161	0.361389	0.491636	0.651474	0.376294	0.500289	-0.173614	0.117186	0.653294	0.758652	1.11544	1.27369	0.944992	1.14165	0.557898	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0979147	0.196462	0.294083	0.391249	0.490117	0.588799	0.687798	0.78171	0.876122	0.974778	1.073	1.16866	1.2674	1.34092	1.43612	1.52012	1.61907	1.71202	1.81027	1.90425	2.00181	2.0826	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.75549	2.62119	3.54848	4.37494	5.19807	6.01258	6.81808	7.52413	7.96896	8.22371	8.37445	8.35704	8.27594	8.48372	8.95114	9.31339	9.69958	10.2789	11.077	11.7627	12.7465	13.6763	14.5628	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.60809	2.06991	2.40936	2.82735	3.37261	3.92513	4.49679	5.14403	5.9431	6.89776	7.87562	8.83909	9.82403	10.5982	11.4685	12.387	13.2849	13.9143	14.4984	14.7507	14.7037	14.7539	15.0952	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.570033	0.41009	0.291746	0.644742	0.525379	0.666698	0.611458	0.872467	1.25321	1.36685	1.46884	1.7089	1.597	1.02018	1.13563	1.25465	1.07461	0.57898	0.684498	0.0207624	-0.116271	0.224059	0.510883	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0971687	0.195391	0.294196	0.387294	0.486086	0.584592	0.683374	0.779428	0.871438	0.970297	1.06928	1.16588	1.26475	1.34604	1.44488	1.54367	1.64155	1.72797	1.82692	1.90135	1.99991	2.09347	2.1888	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74615	2.51831	3.5026	4.48076	5.46639	6.44427	7.36155	8.23064	9.09971	10.0653	11.0241	11.9563	12.8885	13.8516	14.8287	15.7134	16.5	17.1392	17.5019	17.6458	17.6651	17.7469	17.7301	17.4275	17.0041	16.4093	15.8061	15.211	-999	-999	-999	-999	-999	
1	1.63837	1.92709	1.94236	1.97398	2.03288	2.11176	2.38701	2.85074	3.23125	3.42699	3.63914	3.95593	4.27557	4.44612	4.5895	4.91924	5.48247	6.2075	7.04019	8.01503	9.00205	9.95906	10.8345	11.7736	12.662	13.3203	13.9795	14.7091	-999	-999	-999	-999	-999	
0.785398	0.630027	0.0855951	-0.0545588	0.119186	0.000173799	0.160803	0.422258	0.558042	0.26735	0.132645	0.258199	0.396921	0.263751	0.0867929	0.204613	0.508889	0.733875	0.962606	1.35751	1.491	1.61137	1.3598	1.82011	1.94483	2.08632	2.52477	2.09896	2.41102	-999	-999	-999	-999	-999	
0	0.0982954	0.18176	0.280281	0.378272	0.477068	0.57528	0.671322	0.769904	0.865111	0.963708	1.06199	1.16053	1.25915	1.35708	1.45589	1.55068	1.64763	1.7445	1.83591	1.93453	2.03331	2.12961	2.21795	2.31667	2.41518	2.50461	2.59464	2.68917	-999	-999	-999	-999	-999	
1	1.75944	2.57676	3.39919	4.29842	5.2081	6.1186	7.01955	7.8486	8.60119	9.27583	9.78631	10.2691	10.7787	10.9527	10.843	10.7399	10.7858	11.0109	11.4569	12.3179	13.2386	14.1595	14.8075	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.58527	2.13639	2.66849	3.06746	3.45363	3.8342	4.22615	4.75177	5.39067	6.11301	6.92188	7.77377	8.61968	9.42709	10.4101	11.3923	12.3675	13.3177	13.8953	14.3015	14.654	15.0043	15.4446	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0.785398	0.527793	0.658743	0.489764	0.345411	0.457495	0.334313	0.486377	0.643714	0.764042	0.875025	1.14061	0.969716	1.08753	1.62964	1.73406	1.61676	1.43081	1.24562	0.580918	0.300631	0.430748	0.296246	0.897214	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
0	0.0961455	0.194792	0.292865	0.391327	0.490203	0.588949	0.687296	0.78556	0.884341	0.98323	1.07916	1.1772	1.27601	1.35962	1.45858	1.5574	1.65517	1.75295	1.82729	1.92281	2.02147	2.12006	2.1996	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
1	1.74571	2.57525	3.46519	4.3261	5.18145	6.03374	6.81105	7.49781	8.05761	8.46877	8.8658	9.43705	10.1934	10.7364	11.2408	11.7737	12.2065	12.6738	13.2876	14.0247	14.8534	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	
